省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖北省,武汉市,硚口区,葛洲坝,中国葛洲坝集团股份有限公司,建筑施工,7430823,440952,5.90%,葛洲坝(600068),湖北省武汉市解放大道558号葛洲坝大酒店,湖北省武汉市?~口区解放大道558号葛洲坝大厦,www.cggc.cn,1997-5-26
湖北省,十堰市,茅箭区,华昌达,华昌达智能装备集团股份有限公司,工业机械,228875,7467,3.30%,华昌达(300278),湖北省十堰市东益大道9号,湖北省十堰市东益大道9号,www.hchd.com.cn,2011-12-16
湖北省,荆门市,京山县,京山轻机,湖北京山轻工机械股份有限公司,工业机械,106945,12034,11.30%,京山轻机(000821),湖北省京山县经济技术开发区轻机工业园,湖北省京山县经济技术开发区轻机工业园,www.jspackmach.com,1998-6-26
湖北省,武汉市,江夏区,石化机械,中石化石油机械股份有限公司,采油设备与服务,217999,-10021,-4.60%,石化机械(000852),湖北省武汉市东湖新技术开发区庙山小区华工园一路5号,湖北省武汉市东湖新技术开发区光谷大道77号光谷金融港A2座12层,sofe.sinopec.com,1998-11-26
湖北省,武汉市,江夏区,武汉凡谷,武汉凡谷电子技术股份有限公司,通讯设备,114053,-36766,-32.20%,武汉凡谷(002194),湖北省武汉市洪山区关东科技园三号区二号楼,湖北省武汉市江夏区藏龙岛科技园九凤街5号,www.fingu.com,2007-12-7
湖北省,武汉市,江夏区,光迅科技,武汉光迅科技股份有限公司,通讯设备,340240,27907,8.20%,光迅科技(002281),湖北省武汉市洪山区邮科院路88号,湖北省武汉市江夏区藏龙岛开发区潭湖路1号,www.accelink.com,2009-8-21
湖北省,武汉市,江夏区,中元股份,武汉中元华电科技股份有限公司,电子电气组件与设备,24364,5392,22.10%,中元股份(300018),湖北省武汉东湖新技术开发区华中科技大学科技园六路6号,湖北省武汉东湖新技术开发区华中科技大学科技园六路6号,www.zyhd.com.cn,2009-10-30
湖北省,武汉市,江夏区,力源信息,武汉力源信息技术股份有限公司,电子设备,596481,33065,5.50%,力源信息(300184),湖北省武汉市东湖新技术开发区武大园三路5号,湖北省武汉市东湖新技术开发区武大园三路5号,www.icbase.com,2011-2-22
湖北省,武汉市,江夏区,天喻信息,武汉天喻信息产业股份有限公司,电子设备,145128,3432,2.40%,天喻信息(300205),湖北省武汉市东湖新技术开发区华工大学科技园,湖北省武汉市东湖新技术开发区华工大学科技园天喻楼,www.whty.com.cn,2011-4-21
湖北省,武汉市,江夏区,盛天网络,湖北盛天网络技术股份有限公司,互联网,28053,7073,25.20%,盛天网络(300494),湖北省武汉市东湖新技术开发区光谷大道77号金融港B7栋9-11楼,湖北省武汉市东湖新技术开发区光谷大道77号金融港B7栋9-11楼,www.stnts.com,2015-12-31
湖北省,武汉市,江夏区,久之洋,湖北久之洋红外系统股份有限公司,电子设备,17658,2873,16.30%,久之洋(300516),湖北省武汉市江夏区庙山开发区明泽街9号,湖北省武汉市江夏区庙山开发区明泽街9号,www.hbjir.com,2016-6-2
湖北省,武汉市,江夏区,海波重科,海波重型工程科技股份有限公司,建筑施工,22582,2425,10.70%,海波重科(300517),湖北省武汉市江夏区郑店街黄金桥工业园6号,湖北省武汉市江夏区郑店街黄金桥工业园6号,www.haiod.com,2016-7-19
湖北省,武汉市,江夏区,华舟应急,湖北华舟重工应急装备股份有限公司,工业机械,132260,14830,11.20%,华舟应急(300527),湖北省武汉市江夏区庙山开发区阳光大道5号,湖北省武汉市江夏区庙山开发区阳光大道5号,www.harzone.com.cn,2016-8-5
湖北省,武汉市,江夏区,精伦电子,精伦电子股份有限公司,通讯设备,24783,-1569,-6.30%,精伦电子(600355),湖北省武汉市东湖开发区光谷大道70号,湖北省武汉市东湖新技术开发区光谷大道70号,www.routon.com,2002-6-13
湖北省,武汉市,江夏区,华新水泥,华新水泥股份有限公司,建材与构件,1434989,137465,9.60%,华新水泥(600801),湖北省黄石市黄石大道897号,湖北省武汉市光谷大道特1号国际企业中心5号楼,www.huaxincem.com,1994-1-3
湖北省,武汉市,江夏区,华新水泥,华新水泥股份有限公司,建材与构件,1434989,137465,9.60%,华新B股(900933),湖北省黄石市黄石大道897号,湖北省武汉市光谷大道特1号国际企业中心5号楼,www.huaxincem.com,1994-1-3
湖北省,武汉市,江汉区,鄂武商A,武汉武商集团股份有限公司,百货零售,1301903,114856,8.80%,鄂武商A(000501),湖北省武汉市江汉区解放大道690号,湖北省武汉市江汉区解放大道690号,www.wushang.com.cn,1992-11-20
湖北省,武汉市,江汉区,长航凤凰,长航凤凰股份有限公司,水上运输,59806,2968,5.00%,长航凤凰(000520),湖北省武汉市民权路39号汇江大厦,湖北省武汉市江汉区民权路39号汇江大厦12楼,www.csc-hy.com.cn,1993-10-25
湖北省,武汉市,江汉区,长江证券,长江证券股份有限公司,投资服务,436733,188761,43.20%,长江证券(000783),湖北省武汉市江汉区新华路特8号,湖北省武汉市江汉区新华路特8号,www.cjsc.com,1997-7-31
湖北省,武汉市,江汉区,福星股份,湖北福星科技股份有限公司,不动产投资开发,705751,156395,22.20%,福星股份(000926),湖北省汉川市沉湖镇福星街1号,湖北省武汉市江汉区新华路186号福星国际商会大厦27楼,www.chinafxkj.com,1999-6-18
湖北省,武汉市,江岸区,金运激光,武汉金运激光股份有限公司,电子设备,14445,1492,10.30%,金运激光(300220),湖北省武汉市江岸区后湖街石桥一路3号3栋,湖北省武汉市江岸区石桥一路金运激光大厦,www.goldenlaser.cn,2011-5-25
湖北省,武汉市,江岸区,农尚环境,武汉农尚环境股份有限公司,建筑施工,32244,4713,14.60%,农尚环境(300536),湖北省武汉市江岸区江汉北路34号九运大厦C单元23层1-3室,湖北省武汉市江岸区江汉北路34号九运大厦C单元23层1-3室,www.nusunlandscape.com,2016-9-20
湖北省,武汉市,洪山区,湖北广电,湖北省广播电视信息网络股份有限公司,广播与娱乐,175410,22841,13.00%,湖北广电(000665),湖北省武汉经济技术开发区工业区,湖北省武汉市中北路101号（楚商大厦）,www.hrtn.net,1996-12-10
湖北省,武汉市,洪山区,湖北能源,湖北能源集团股份有限公司,电力（IV）,877623,260978,29.70%,湖北能源(000883),湖北省武汉市徐东大街96号,湖北省武汉市洪山区徐东大街137号,www.hbny.com.cn,1998-5-19
湖北省,武汉市,洪山区,凯迪生态,凯迪生态环境科技股份有限公司,电力（IV）,367999,-3973,-1.10%,凯迪生态(000939),湖北省武汉市东湖开发区江夏大道特1号凯迪大厦,湖北省武汉市东湖开发区江夏大道特1号,www.china-kaidi.com,1999-9-23
湖北省,武汉市,洪山区,长源电力,国电长源第一发电有限责任公司,电力（IV）,407380,2331,0.60%,长源电力(000966),湖北省武汉市洪山区徐东大街113号国电大厦,湖北省武汉市洪山区徐东大街113号国电大厦24-29楼,www.cydl.com.cn,2000-3-16
湖北省,武汉市,洪山区,华工科技,华工科技产业股份有限公司,工业机械,329310,23668,7.20%,华工科技(000988),湖北省武汉市东湖高新技术开发区华中科技大学科技园华工科技本部大楼,湖北省武汉市东湖高新技术开发区华中科技大学科技园华工科技产业大厦,www.hgtech.com.cn,2000-6-8
湖北省,武汉市,洪山区,三特索道,武汉三特索道集团股份有限公司,旅游业,39384,5858,14.90%,三特索道(002159),湖北省武汉市武昌区黄鹂路88号1号楼,湖北省武汉市东湖开发区关山一路特1号光谷软件园D1栋,www.sante.com.cn,2007-8-17
湖北省,武汉市,洪山区,国创高新,湖北国创高新材料股份有限公司,通用化工品,114675,3579,3.10%,国创高新(002377),湖北省武汉市东湖新技术开发区武大园三路8号,武汉市东湖新技术开发区武大园三路8号,www.guochuang.com.cn,2010-3-23
湖北省,武汉市,洪山区,高德红外,武汉高德红外股份有限公司,电子设备,33707,3534,10.50%,高德红外(002414),湖北省武汉市东湖开发区黄龙山南路6号,湖北省武汉市东湖开发区黄龙山南路6号,www.wuhan-guide.com,2010-7-16
湖北省,武汉市,洪山区,华中数控,武汉华中数控股份有限公司,工业机械,69601,-4874,-7.00%,华中数控(300161),湖北省武汉市东湖开发区华工科技园,湖北省武汉市东湖开发区华工科技园,www.huazhongcnc.com,2011-1-13
湖北省,武汉市,洪山区,华灿光电,华灿光电股份有限公司,电子电气组件与设备,187171,24756,13.20%,华灿光电(300323),湖北省武汉市东湖开发区滨湖路8号,湖北省武汉市东湖开发区滨湖路8号,www.hcsemitek.com,2012-6-1
湖北省,武汉市,洪山区,理工光科,武汉理工光科股份有限公司,电子设备,14559,308,2.10%,理工光科(300557),湖北省武汉市东湖开发区武汉理工大学科技园,湖北省武汉市东湖开发区武汉理工大学科技园,www.wutos.com,2016-11-1
湖北省,武汉市,洪山区,精测电子,武汉精测电子技术股份有限公司,电子电气组件与设备,51628,12509,24.20%,精测电子(300567),湖北省武汉市洪山区书城路48#(北港工业园)1栋11层,湖北省武汉市洪山区书城路48#(北港工业园)1栋11层,www.wuhanjingce.com,2016-11-22
湖北省,武汉市,洪山区,楚天高速,湖北楚天智能交通股份有限公司,运输服务,181908,60719,33.40%,楚天高速(600035),湖北省武汉市汉阳区龙阳大道9号,湖北省武汉市洪山区珞瑜路1077号东湖广场宽堂写字楼7-9层,www.hbctgs.com,2004-3-10
湖北省,武汉市,洪山区,人福医药,人福医药集团股份公司,制药,1068443,274853,25.70%,人福医药(600079),中国湖北省武汉市东湖高新区高新大道666号,湖北省武汉市洪山区关山街鲁磨路369号,www.humanwell.com.cn,1997-6-6
湖北省,武汉市,洪山区,东湖高新,武汉东湖高新集团股份有限公司,建筑施工,473377,82203,17.40%,东湖高新(600133),湖北省武汉市东湖开发区佳园路1号东湖高新大楼,湖北省武汉市东湖开发区佳园路1号东湖高新大楼,www.elht.com,1998-2-12
湖北省,武汉市,洪山区,长江通信,武汉长江通信产业集团股份有限公司,通讯设备,19523,19179,98.20%,长江通信(600345),湖北省武汉市东湖开发区关东工业园文华路2号,湖北省武汉市东湖开发区关东工业园文华路2号,www.ycig.com,2000-12-22
湖北省,武汉市,洪山区,烽火通信,烽火通信科技股份有限公司,通讯设备,1503621,66224,4.40%,烽火通信(600498),湖北省武汉市洪山区邮科院路88号,湖北省武汉市洪山区关东科技园东信路6号,www.fiberhome.com.cn,2001-8-23
湖北省,武汉市,洪山区,长江传媒,长江出版传媒股份有限公司,出版业,670089,50741,7.60%,长江传媒(600757),湖北省武汉市雄楚大道268号湖北出版文化城B座11-12层,湖北省武汉市雄楚大道268号湖北出版文化城B座11-12层,www.cjcb.com.cn,1996-10-3
湖北省,武汉市,洪山区,祥龙电业,武汉祥龙电业股份有限公司,建筑施工,5332,314,5.90%,祥龙电业(600769),湖北省武汉市洪山区葛化街化工路31号,湖北省武汉市洪山区葛化街化工路31号,www.whghjt.com,1996-11-1
湖北省,武汉市,洪山区,马应龙,马应龙药业集团股份有限公司,制药,119088,26877,22.60%,马应龙(600993),湖北省武汉市武昌南湖周家湾100号,湖北省武汉市武昌南湖周家湾100号,www.mayinglong.cn,2004-5-17
湖北省,武汉市,汉阳区,汉商集团,武汉市汉商集团股份有限公司,百货零售,70887,527,0.70%,汉商集团(600774),湖北省武汉市汉阳大道134号,湖北省武汉市汉阳大道134号,www.whhsg.com,1996-11-8
湖北省,武汉市,汉阳区,健民集团,健民药业集团股份有限公司,制药,211510,7495,3.50%,健民集团(600976),湖北省武汉市汉阳区鹦鹉大道484号,湖北省武汉市汉阳区鹦鹉大道484号,www.whjm.com,2004-4-19
湖北省,武汉市,汉阳区,九州通,九州通医药集团股份有限公司,药品零售,5445886,77865,1.40%,九州通(600998),湖北省武汉市汉阳区龙阳大道特8号,湖北省武汉市汉阳区龙阳大道特8号,www.jztey.com,2010-11-2
湖北省,襄阳市,谷城县,骆驼股份,骆驼集团股份有限公司,电子电气组件与设备,523543,36348,6.90%,骆驼股份(601311),湖北省谷城县石花镇武当路83号,湖北省谷城县石花镇武当路83号,www.chinacamel.com,2011-6-2
湖北省,荆州市,公安县,凯乐科技,湖北凯乐科技股份有限公司,通讯设备,1128998,62416,5.50%,凯乐科技(600260),湖北省公安县斗湖堤镇城关,湖北省公安县斗湖堤镇城关,www.cnkaile.com,2000-7-6
湖北省,襄阳市,樊城区,京汉股份,京汉实业投资股份有限公司,不动产投资开发,86424,-7911,-9.20%,京汉股份(000615),湖北省襄阳市樊城区陈家湖,湖北省襄阳市樊城区陈家湖,www.000615.com.cn,1996-10-16
湖北省,鄂州市,鄂城区,顾地科技,顾地科技股份有限公司,通用化工品,142509,1724,1.20%,顾地科技(002694),湖北省鄂州经济开发区吴楚大道18号,湖北省鄂州经济开发区吴楚大道18号,www.goody.com.cn,2012-8-16
湖北省,鄂州市,鄂城区,*ST昌鱼,湖北武昌鱼股份有限公司,农业与渔业,422,-2845,-673.90%,*ST昌鱼(600275),湖北省鄂州市鄂城区洋澜路中段东侧第三幢第四层,湖北省鄂州市鄂城区洋澜路中段东侧第三幢第四层,www.wuchangyu.com.cn,2000-8-10
湖北省,荆门市,掇刀区,天茂集团,天茂实业集团股份有限公司,通用化工品,37094,171377,462.00%,天茂集团(000627),湖北省荆门市杨湾路132号,湖北省荆门市杨湾路132号,www.biocause.com,1996-11-12
湖北省,荆门市,掇刀区,新洋丰,湖北新洋丰肥业股份有限公司,通用化工品,723576,75759,10.50%,新洋丰(000902),湖北省荆门市月亮湖北路附7号,湖北省荆门市月亮湖北路附7号,www.newyf.com,1999-4-8
湖北省,武汉市,东西湖区,康欣新材,康欣新材料股份有限公司,建材与构件,127904,36302,28.40%,康欣新材(600076),山东省潍坊市高新技术产业开发区北宫东街6号,湖北省武汉市东西湖区金银湖环湖路57号中部慧谷30栋,www.hg.com.cn,1997-5-26
湖北省,武汉市,东西湖区,塞力斯,塞力斯医疗科技股份有限公司,批零业,61744,8084,13.10%,塞力斯(603716),湖北省武汉市东西湖区金山大道1310号,湖北省武汉市东西湖区金山大道1310号,www.thalys.net.cn,2016-10-31
湖北省,荆门市,东宝区,凯龙股份,湖北凯龙化工集团股份有限公司,特种化工品,99190,13601,13.70%,凯龙股份(002783),湖北省荆门市东宝区泉口路20号,湖北省荆门市东宝区泉口路20号,www.hbklgroup.cn,2015-12-9
湖北省,宜昌市,当阳市,三峡新材,湖北三峡新型建材股份有限公司,建材与构件,908141,32052,3.50%,三峡新材(600293),湖北省当阳市经济技术开发区,湖北省当阳市经济技术开发区,www.sxxc.com.cn,2000-9-19
湖北省,黄石市,大冶市,三丰智能,湖北三丰智能输送装备股份有限公司,工业机械,21438,-164,-0.80%,三丰智能(300276),湖北省黄石市黄石经济技术开发区黄金山工业新区金山大道398号,湖北省黄石市黄石经济技术开发区黄金山工业新区金山大道398号,www.cnsanf.com,2011-11-15
湖北省,黄石市,大冶市,东贝B股(900956),,{d1},{d2},#VALUE!,东贝B股(900956),湖北省黄石市经济技术开发区金山大道东6号,湖北省黄石市经济技术开发区金山大道东6号,,,
湖北省,武汉市,蔡甸区,鼎龙股份,湖北鼎龙控股股份有限公司,特种化工品,124597,27119,21.80%,鼎龙股份(300054),湖北省武汉市经济技术开发区东荆河路1号,湖北省武汉市经济技术开发区东荆河路1号,www.dinglongchem.com,2010-2-11
湖北省,武汉市,蔡甸区,海特生物,武汉海特生物制药股份有限公司,制药,57699,12434,21.60%,海特生物(300683),湖北省武汉经济技术开发区海特科技园,湖北省武汉经济技术开发区海特科技园,www.hiteck.com.cn,2017-8-8
湖北省,武汉市,蔡甸区,东风汽车,东风汽车股份有限公司,汽车零配件（IV）,1299642,-16733,-1.30%,东风汽车(600006),湖北省襄阳市高新区东风汽车大道劲风路3幢,湖北省武汉市经济技术开发区创业路58号,www.dfac.com,1999-7-27
湖北省,武汉市,蔡甸区,航天电子,航天时代电子技术股份有限公司,航空航天,818332,35244,4.30%,航天电子(600879),湖北省武汉经济技术开发区高科技园,湖北省武汉经济技术开发区高科技园,www.catec-ltd.cn,1995-11-15
湖北省,潜江市,潜江市,中珠医疗,中珠医疗控股股份有限公司,药品零售,62046,31956,51.50%,中珠医疗(600568),湖北省潜江市章华南路特1号,湖北省潜江市章华南路特1号,www.zz600568.com,2001-5-18
湖北省,潜江市,潜江市,永安药业,潜江永安药业股份有限公司,制药,64512,13903,21.60%,永安药业(002365),湖北省潜江经济开发区广泽大道2号,湖北省潜江市泽口经济开发区竹泽路16号,www.chinataurine.com,2010-3-5
