省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
北京市,西城区,西城区,中国人寿,中国人寿保险股份有限公司,人寿保险（IV）,54765200,3266600,6.00%,中国人寿(601628),,北京市西城区金融大街16号,北京市西城区金融大街16号,www.e-chinalife.com,2007-1-9
北京市,西城区,西城区,中国交建,中国交通建设股份有限公司,建筑施工,30729713,1534049,5.00%,中国交建(601800),,北京市西城区德胜门外大街85号,北京市西城区德胜门外大街85号,www.ccccltd.cn,2012-3-9
北京市,西城区,西城区,光大银行,中国光大银行股份有限公司,银行业（IV）,6879100,3296500,47.90%,光大银行(601818),,北京市西城区太平桥大街25号、甲25号中国光大中心,北京市西城区太平桥大街25号中国光大中心,www.cebbank.com,2010-8-18
北京市,西城区,西城区,中国银河,中国银河证券股份有限公司,金融服务业,891676,412720,46.30%,中国银河(601881),,北京市西城区金融大街35号2-6层,北京市西城区金融大街35号2-6层,www.chinastock.com.cn,2017-1-23
北京市,西城区,西城区,建设银行,中国建设银行股份有限公司,银行业（IV）,47199400,24835600,52.60%,建设银行(601939),,北京市金融大街25号,北京市西城区金融大街25号,www.ccb.com,2007-9-25
北京市,西城区,西城区,中国核电,中国核能电力股份有限公司,电力（IV）,2535541,829512,32.70%,中国核电(601985),,北京市西城区三里河南四巷一号,北京市西城区三里河南四巷一号,www.cnnp.com.cn,2015-6-10
北京市,西城区,西城区,中国银行,中国银行股份有限公司,银行业（IV）,36407200,18991300,52.20%,中国银行(601988),,北京市复兴门内大街1号,北京市复兴门内大街1号,www.boc.cn,2006-7-5
北京市,西城区,西城区,大唐发电,大唐国际发电股份有限公司,电力（IV）,4764397,328668,6.90%,大唐发电(601991),,北京市西城区广宁伯街9号,北京市西城区广宁伯街9号,www.dtpower.com,2006-12-20
北京市,西城区,西城区,新华网,新华网股份有限公司,互联网,90185,13917,15.40%,新华网(603888),,北京市大兴区北兴路（东段）2号院12号楼1-5层101,北京市西城区宣武门西大街129 号金隅大厦4-8 层,www.xinhuanet.com、www.news.cn,2016-10-28
北京市,西城区,西城区,中农立华,中农立华生物科技股份有限公司,农业与渔业,288774,10483,3.60%,中农立华(603970),,北京市西城区宣武门外大街甲1号九层912室,北京市西城区宣武门外大街甲1号九层912室,www.sino-agri-sal.com,2017-11-16
北京市,西城区,西城区,中国联通,中国联合网络通信股份有限公司,移动通信服务,20577758,651194,3.20%,中国联通(600050),,上海市长宁区长宁路1033号25楼,北京市西城区金融大街21号,www.chinaunicom-a.com,2002-10-9
北京市,西城区,西城区,国投安信,国投资本股份有限公司,其它金融服务,44544,290979,653.20%,国投安信(600061),,上海市自由贸易试验区北张家浜路128号204-3、204-4、204-5室,北京西城区阜成门北大街2号国投金融大厦19层,www.sdicessence.com.cn,1997-5-19
北京市,西城区,西城区,新经典,新经典文化股份有限公司,传媒（II）,69374,24852,35.80%,新经典(603096),,天津市生态城动漫东路355号创研大厦330室,北京市西城区北三环中路6号3幢第10层（德胜园区）,www.readinglife.com,2017-4-25
北京市,西城区,西城区,群兴玩具,广东群兴玩具股份有限公司,玩具,5394,-1422,-26.40%,群兴玩具(002575),,广东省汕头市澄海区岭海工业区清平路北侧群兴工业园2幢1楼之二,北京市西城区西单大悦城写字楼12楼1203B,www.qunxingtoys.net,2011-4-22
北京市,西城区,西城区,智度股份,智度科技股份有限公司,互联网,442555,32933,7.40%,智度股份(000676),,河南省郑州市高新技术产业开发区玉兰街101号,北京市西城区西绒线胡同51号北门,www.genimous.com,1996-12-24
北京市,西城区,西城区,华电国际,华电国际电力股份有限公司,电力（IV）,5809318,38370,0.70%,华电国际(600027),,山东省济南市经三路14号,北京市西城区宣武门内大街2号,www.hdpi.com.cn,2005-2-3
北京市,西城区,西城区,瑞茂通,瑞茂通供应链管理股份有限公司,商业辅助服务,2435194,55528,2.30%,瑞茂通(600180),,山东省烟台市牟平区养马岛驼峰路84号,北京市西城区宣武门外大街10号庄胜广场中央办公区北翼13层,www.ccsoln.com,1998-7-3
北京市,西城区,西城区,中再资环,中再资源环境股份有限公司,综合公共事业,155345,15810,10.20%,中再资环(600217),,陕西省铜川市耀州区东郊,北京市西城区宣武门外大街甲1号环球财讯中心B座8层,www.zhongzaizihuan.com,1999-12-16
北京市,西城区,西城区,申万宏源,申万宏源集团股份有限公司,投资服务,964137,465123,48.20%,申万宏源(000166),,新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼2001室,北京市西城区太平桥大街19号;新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼,www.swhygh.com,2015-1-26
北京市,西城区,西城区,阳光股份,阳光新业地产股份有限公司,不动产投资开发,44324,43620,98.40%,阳光股份(000608),,广西壮族自治区南宁市江南路230号南宁经济技术开发区,北京市西城区西直门外大街112号阳光大厦11层,www.yangguangxinye.com,1996-9-19
北京市,西城区,西城区,天音控股,天音通信控股股份有限公司,通讯设备,2710446,6328,0.20%,天音控股(000829),,江西省赣州市经济技术开发区迎宾大道60号,北京市西城区德外大街117号德胜尚城D座,www.chinatelling.com,1997-12-2
北京市,通州区,通州区,新华联,新华联文化旅游发展股份有限公司,不动产投资开发,370422,35060,9.50%,新华联(000620),,北京市通州区潞城镇人民政府北楼209室,北京市通州区台湖镇政府大街新华联集团总部大厦,--,1996-10-29
北京市,通州区,通州区,京东方A,京东方科技集团股份有限公司,电子电气组件与设备,6940836,810780,11.70%,京东方A(000725),,北京市朝阳区酒仙桥路10号,北京市北京经济技术开发区西环中路12号,www.boe.com.cn,2001-1-12
北京市,通州区,通州区,盛通股份,北京盛通印刷股份有限公司,商业辅助服务,93966,4833,5.10%,盛通股份(002599),,北京市北京经济技术开发区经海三路18号,北京市北京经济技术开发区经海三路18号,www.shengtongprint.com,2011-7-15
北京市,通州区,通州区,京东方A,京东方科技集团股份有限公司,电子电气组件与设备,6940836,810780,11.70%,京东方B(200725),,北京市朝阳区酒仙桥路10号,北京市北京经济技术开发区西环中路12号,www.boe.com.cn,2001-1-12
北京市,通州区,通州区,舒泰神,舒泰神(北京)生物制药股份有限公司,生物科技,108484,25794,23.80%,舒泰神(300204),,北京市北京经济技术开发区经海二路36号,北京市北京经济技术开发区经海二路36号,www.staidson.com,2011-4-15
北京市,通州区,通州区,利德曼,北京利德曼生化股份有限公司,医药与生物科技,38897,8493,21.80%,利德曼(300289),,北京市北京经济技术开发区兴海路5号,北京市北京经济技术开发区兴海路5号,www.leadmanbio.com,2012-2-16
北京市,通州区,通州区,赛升药业,北京赛升药业股份有限公司,制药,48417,23806,49.20%,赛升药业(300485),,北京市北京经济技术开发区兴盛街8号,北京市北京经济技术开发区兴盛街8号,www.ssyy.com.cn,2015-6-26
北京市,通州区,通州区,科蓝软件,北京科蓝软件系统股份有限公司,软件,28923,-7896,-27.30%,科蓝软件(300663),,北京市北京经济技术开发区永昌北路3号7号楼D06室,北京市北京经济技术开发区永昌北路3号7号楼D06室,www.csii.com.cn,2017-6-8
北京市,通州区,通州区,*ST京城,北京京城机电股份有限公司,工业机械,84837,-8701,-10.30%,*ST京城(600860),,北京市朝阳区东三环中路59号楼901室,北京市通州区?t县镇?t县南三街2号,www.btic.com.cn,1994-5-6
北京市,通州区,通州区,京运通,北京京运通科技股份有限公司,工业机械,130014,35381,27.20%,京运通(601908),,北京市北京经济技术开发区经海四路158号,北京市北京经济技术开发区经海四路158号,www.jingyuntong.com,2011-9-8
北京市,通州区,通州区,森特股份,森特士兴集团股份有限公司,建筑施工,118007,15324,13.00%,森特股份(603098),,北京市北京经济技术开发区融兴北二街1号院3号楼2层,北京市北京经济技术开发区永昌北路3号3幢8404室,www.centerint.com,2016-12-16
北京市,通州区,通州区,昭衍新药,北京昭衍新药研究中心股份有限公司,医药与生物科技,16977,3950,23.30%,昭衍新药(603127),,北京市北京经济技术开发区荣京东街甲5号,北京市北京经济技术开发区荣京东街甲5号,www.joinn-lab.com,2017-8-25
北京市,顺义区,顺义区,燕京啤酒,北京燕京啤酒股份有限公司,酿酒业,1019265,66466,6.50%,燕京啤酒(000729),,北京市顺义区双河路9号,北京市顺义区双河路9号,www.yanjing.com.cn,1997-7-16
北京市,顺义区,顺义区,顺鑫农业,北京顺鑫农业股份有限公司,酿酒业,884881,38714,4.40%,顺鑫农业(000860),,北京市顺义区站前街1号院1号楼顺鑫国际商务中心12层,北京市顺义区站前街1号院1号楼顺鑫国际商务中心12层,www.000860.com,1998-11-4
北京市,顺义区,顺义区,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,建筑施工,193880,12462,6.40%,嘉寓股份(300117),,北京市顺义区牛栏山镇牛富路1号,北京市顺义区牛栏山镇牛富路1号,www.jiayu.com.cn,2010-9-2
北京市,顺义区,顺义区,安达维尔,北京安达维尔科技股份有限公司,航空航天,21532,925,4.30%,安达维尔(300719),,北京市海淀区知春路1号学院国际大厦11层1112室,北京市顺义区仁和地区杜杨北街19号,www.andawell.com,2017-11-9
北京市,顺义区,顺义区,大龙地产,北京市大龙伟业房地产开发股份有限公司,不动产投资开发,25058,-4043,-16.10%,大龙地产(600159),,北京市顺义区府前东街甲2号,北京市顺义区府前东街甲2号,www.dldc.com.cn,1998-5-26
北京市,顺义区,顺义区,外运发展,中外运空运发展股份有限公司,综合供应商,423510,106515,25.20%,外运发展(600270),,北京市顺义区天竺空港工业区A区天柱路20号,北京市顺义区天竺空港工业区A区天柱路20号,www.sinoair.com,2000-12-28
北京市,顺义区,顺义区,空港股份,北京空港科技园区股份有限公司,建筑施工,125488,6645,5.30%,空港股份(600463),,北京市顺义区天竺空港工业区A区,北京市天竺空港工业区B区裕民大街甲6号5层,www.600463.com.cn,2004-3-18
北京市,顺义区,顺义区,中国国航,中国国际航空股份有限公司,航空客运,9299579,1230415,13.20%,中国国航(601111),,北京市顺义区空港工业区天柱路28号蓝天大厦,北京市天竺空港经济开发区天柱路30号,www.airchina.com.cn,2006-8-18
北京市,顺义区,顺义区,江河集团,江河创建集团股份有限公司,建筑施工,1080056,53196,4.90%,江河集团(601886),,北京市顺义区牛汇北五街5号,北京市顺义区牛汇北五街5号,www.janghogroup.com,2011-8-18
北京市,顺义区,顺义区,曲美家居,曲美家具集团股份有限公司,家具,143256,21623,15.10%,曲美家居(603818),,北京市顺义区南彩镇祥东路11号,北京市顺义区南彩镇祥东路11号,www.qumei.com,2015-4-22
北京市,石景山区,石景山区,北方国际,北方国际合作股份有限公司,建筑施工,672546,43517,6.50%,北方国际(000065),,北京市丰台区南四环西路188号总部基地12区47号楼3层(301、302),北京市石景山区政达路6号院北方国际大厦19-22层,www.norinco-intl.com,1998-6-5
北京市,石景山区,石景山区,首钢股份,北京首钢股份有限公司,钢铁,4413946,277715,6.30%,首钢股份(000959),,北京市石景山区石景山路,北京市石景山区石景山路99号,www.sggf.com.cn,1999-12-16
北京市,石景山区,石景山区,石基信息,北京中长石基信息技术股份有限公司,计算机服务,196476,31971,16.30%,石基信息(002153),,北京市海淀区复兴路甲65号-A11层,北京市石景山区玉泉路59号院2号楼燕保大厦六层,www.shijigroup.com,2007-8-13
北京市,石景山区,石景山区,易华录,北京易华录信息技术股份有限公司,计算机服务,168384,11739,7.00%,易华录(300212),,北京市石景山区阜石路165号院1号楼1001室,北京市石景山区阜石路165号院1号楼,www.ehualu.com,2011-5-5
北京市,石景山区,石景山区,华录百纳,北京华录百纳影视股份有限公司,广播与娱乐,146793,12928,8.80%,华录百纳(300291),,北京市石景山区八大处高科技园区西井路3号3号楼5365房间,北京市石景山区阜石路165号院1号楼13层,www.hlbn-ent.com,2012-2-9
北京市,石景山区,石景山区,东土科技,北京东土科技股份有限公司,通讯设备,52010,8083,15.50%,东土科技(300353),,北京市石景山区实兴大街30号院2号楼8层901,北京市石景山区实兴大街30号院2号楼8层901,www.kyland.com.cn,2012-9-27
北京市,石景山区,石景山区,京天利,北京无线天利移动信息技术股份有限公司,移动通信服务,25571,3294,12.90%,京天利(300399),,北京市石景山区实兴大街30号院6号楼9层、3层,北京市石景山区实兴大街30号院6号楼901室,www.ihandy.cn,2014-10-9
北京市,石景山区,石景山区,浩丰科技,北京浩丰创源科技股份有限公司,综合公共事业,32868,4268,13.00%,浩丰科技(300419),,北京市海淀区远大路39号1号楼7层703-7号,北京市石景山区八角东街65号融科创意中心大厦A座11层,www.interact.net.cn,2015-1-22
北京市,门头沟区,门头沟区,光环新网,北京光环新网科技股份有限公司,软件与计算机服务,289573,36894,12.70%,光环新网(300383),,北京市门头沟区石龙经济技术开发区永安路20号3号楼二层202室,北京市门头沟区石龙经济开发区永安路20号院1号楼13层1单元1301室,www.sinnet.com.cn,2014-1-29
北京市,门头沟区,门头沟区,昊华能源,北京昊华能源股份有限公司,煤炭开采,450316,79552,17.70%,昊华能源(601101),,北京市门头沟区新桥南大街2号西办公楼,北京市门头沟区新桥南大街2号,www.bjhhny.com,2010-3-31
北京市,怀柔区,怀柔区,奥瑞金,奥瑞金包装股份有限公司,容器与包装,553291,88989,16.10%,奥瑞金(002701),,北京市怀柔区雁栖工业开发区,北京市怀柔区雁栖工业开发区,www.orgpackaging.com,2012-10-11
北京市,海淀区,海淀区,神州高铁,神州高铁技术股份有限公司,商用运载工具与车辆,97914,15157,15.50%,神州高铁(000008),,北京市海淀区高梁桥斜街59号院1号楼16层1606,北京市海淀区高梁桥斜街59号院1号楼(中坤大厦)16层,www.shenzhou-gaotie.com,1992-5-7
北京市,海淀区,海淀区,中关村,北京中关村科技发展(控股)股份有限公司,不动产投资开发,112231,-1199,-1.10%,中关村(000931),,北京市海淀区中关村南大街32号,北京市海淀区中关村南大街31号神舟大厦8层,www.centek.com.cn,1999-7-12
北京市,海淀区,海淀区,紫光股份,紫光股份有限公司,计算机硬件,2702186,189395,7.00%,紫光股份(000938),,北京市清华大学紫光大楼,北京市海淀区清华大学紫光大楼,www.unis.cn,1999-11-4
北京市,海淀区,海淀区,安泰科技,安泰科技股份有限公司,工业金属,347111,8269,2.40%,安泰科技(000969),,北京市海淀区学院南路76号,北京市海淀区学院南路76号,www.atmcn.com,2000-5-29
北京市,海淀区,海淀区,中科三环,北京中科三环高技术股份有限公司,电子电气组件与设备,277293,31154,11.20%,中科三环(000970),,北京市海淀区中关村东路66号甲1号楼27层,北京市海淀区中关村东路66号甲1号楼27层,www.san-huan.com.cn,2000-4-20
北京市,海淀区,海淀区,双鹭药业,北京双鹭药业股份有限公司,生物科技,77368,43312,56.00%,双鹭药业(002038),,北京市海淀区西三环北路100号金玉大厦1103-1105室,北京市海淀区碧桐园一号楼,www.slpharm.com.cn,2004-9-9
北京市,海淀区,海淀区,中工国际,中工国际工程股份有限公司,建筑施工,623299,96701,15.50%,中工国际(002051),,北京市海淀区丹棱街3号,北京市海淀区丹棱街3号,www.camce.com.cn,2006-6-19
北京市,海淀区,海淀区,东华软件,东华软件股份公司,软件,422784,94056,22.20%,东华软件(002065),,北京市海淀区紫金数码园3号楼15层1501,北京市海淀区知春路紫金数码园东华合创大厦16层,www.dhcc.com.cn,2006-8-23
北京市,海淀区,海淀区,北纬科技,北京北纬通信科技股份有限公司,移动通信服务,43945,14396,32.80%,北纬科技(002148),,北京市丰台区西四环南路19号九号楼247室,北京市海淀区首体南路22号国兴大厦5层、26层,www.bisp.com,2007-8-10
北京市,海淀区,海淀区,北斗星通,北京北斗星通导航技术股份有限公司,通讯设备,139557,8946,6.40%,北斗星通(002151),,北京市海淀区中关村永丰高新技术产业基地丰贤东路7号北斗星通大厦,北京市海淀区中关村永丰高新技术产业基地丰贤东路7号北斗星通大厦,www.BDStar.com,2007-8-13
北京市,海淀区,海淀区,北京科锐,北京科锐配电自动化股份有限公司,电子电气组件与设备,141287,1921,1.40%,北京科锐(002350),,北京市海淀区西北旺东路10号院东区4号楼,北京市海淀区西北旺东路10号院东区4号楼,www.creat-da.com.cn,2010-2-3
北京市,海淀区,海淀区,汉王科技,汉王科技股份有限公司,计算机服务,40327,2183,5.40%,汉王科技(002362),,北京市海淀区东北旺西路8号5号楼三层,北京市海淀区东北旺西路8号5号楼,www.hanwang.com.cn,2010-3-3
北京市,海淀区,海淀区,千方科技,北京千方科技股份有限公司,软件,150331,32296,21.50%,千方科技(002373),,北京市海淀区东北旺西路8号中关村软件园一期27号楼B座501号,北京市海淀区东北旺西路8号中关村软件园27号院,www.ctfo.com,2010-3-18
北京市,海淀区,海淀区,大北农,北京大北农科技集团股份有限公司,农业与渔业,1338524,103461,7.70%,大北农(002385),,北京市海淀区中关村大街27号中关村大厦14层,北京市海淀区中关村大街27号中关村大厦14层,www.dbn.com.cn,2010-4-9
北京市,海淀区,海淀区,广联达,广联达软件股份有限公司,软件,140940,33912,24.10%,广联达(002410),,北京市海淀区西北旺东路10号院东区13号楼,北京市海淀区西北旺东路10号院东区13号楼,www.glodon.com,2010-5-25
北京市,海淀区,海淀区,启明星辰,北京启明星辰信息技术股份有限公司,计算机服务,117568,1523,1.30%,启明星辰(002439),,北京市海淀区东北旺西路8号中关村软件园21号楼启明星辰大厦一层,北京市海淀区东北旺西路8号中关村软件园21号楼启明星辰大厦一层,www.venustech.com.cn,2010-6-23
北京市,海淀区,海淀区,嘉事堂,嘉事堂药业股份有限公司,药品零售,1022153,47058,4.60%,嘉事堂(002462),,北京市海淀区昆明湖南路11号1号楼,北京市海淀区昆明湖南路11号1号楼,www.cachet.com.cn,2010-8-18
北京市,海淀区,海淀区,惠博普,华油惠博普科技股份有限公司,采油设备与服务,107865,7833,7.30%,惠博普(002554),,北京市海淀区马甸东路17号11层1212,北京市海淀区马甸东路17号11层1212,www.china-hbp.com,2011-2-25
北京市,海淀区,海淀区,清新环境,北京清新环境技术股份有限公司,电力（IV）,313360,73249,23.40%,清新环境(002573),,北京市海淀区西八里庄路69号人民政协报大厦10层,北京市海淀区西八里庄路69号人民政协报大厦10层,www.qingxin.com.cn,2011-4-22
北京市,海淀区,海淀区,博彦科技,博彦科技股份有限公司,计算机服务,162602,13798,8.50%,博彦科技(002649),,北京市海淀区西北旺东路10号院东区7号楼博彦科技大厦,北京市海淀区西北旺东路10号院东区7号楼博彦科技大厦,www.beyondsoft.com,2012-1-6
北京市,海淀区,海淀区,中科金财,北京中科金财科技股份有限公司,计算机服务,73443,12056,16.40%,中科金财(002657),,北京市海淀区学院路39号唯实大厦1006室,北京市海淀区学院路51号楼首享科技大厦6层,www.sinodata.net.cn,2012-2-28
北京市,海淀区,海淀区,中矿资源,中矿资源勘探股份有限公司,建筑施工,33435,4357,13.00%,中矿资源(002738),,北京市丰台区海鹰路5号503室,北京市海淀区长春桥路11号万柳亿城中心A座5层,www.nfmec.com,2014-12-30
北京市,海淀区,海淀区,东方中科,北京东方中科集成科技股份有限公司,专业零售,52970,1342,2.50%,东方中科(002819),,北京市海淀区阜成路67号银都大厦12层,北京市海淀区阜成路67号银都大厦12层,www.jicheng.net.cn,2016-11-11
北京市,海淀区,海淀区,星网宇达,北京星网宇达科技股份有限公司,电子电气组件与设备,19892,4543,22.80%,星网宇达(002829),,北京市海淀区蓝靛厂东路2号院2号楼4层1单元（A座）5C,北京市海淀区蓝靛厂东路2号院2号楼4层1单元（A座）5C,www.starneto.com,2016-12-13
北京市,海淀区,海淀区,探路者,探路者控股集团股份有限公司,服装与服饰,195497,8375,4.30%,探路者(300005),,北京市昌平区科技园区永安路26号609,北京市海淀区知春路6号锦秋国际大厦A座21层,www.toread.com.cn,2009-10-30
北京市,海淀区,海淀区,立思辰,北京立思辰科技股份有限公司,计算机服务,107018,8333,7.80%,立思辰(300010),,北京市门头沟区石龙南路6号1幢6-206室,北京市海淀区东北旺西路8号院25号楼立思辰大厦,www.lanxum.com,2009-10-30
北京市,海淀区,海淀区,北陆药业,北京北陆药业股份有限公司,制药,41823,11833,28.30%,北陆药业(300016),,北京市密云区水源西路3号,北京市海淀区西直门北大街32号枫蓝国际A座写字楼7层,www.beilu.com.cn,2009-10-30
北京市,海淀区,海淀区,钢研高纳,北京钢研高纳科技股份有限公司,有色金属,48272,3613,7.50%,钢研高纳(300034),,北京市海淀区大柳树南村19号,北京市海淀区大柳树南村19号,www.cisri-gaona.com.cn,2009-12-25
北京市,海淀区,海淀区,梅泰诺,北京梅泰诺通信技术股份有限公司,互联网,173283,34278,19.80%,梅泰诺(300038),,北京市西城区新街口外大街28号主楼302室(德胜园区),北京市海淀区花园东路15号旷怡大厦7层,www.miteno.com,2010-1-8
北京市,海淀区,海淀区,华力创通,北京华力创通科技股份有限公司,计算机硬件,32711,2281,7.00%,华力创通(300045),,北京市海淀区东北旺西路8号院中关村软件园乙18号楼创通科技大厦,北京市海淀区东北旺西路8号院中关村软件园乙18号楼创通大厦,www.hwacreate.com.cn,2010-1-20
北京市,海淀区,海淀区,万邦达,北京万邦达环保技术股份有限公司,综合公共事业,152716,35260,23.10%,万邦达(300055),,北京市朝阳区酒仙桥路甲10号3号楼15层1506,北京市海淀区新街口外大街19号京师大厦9311室,www.waterbd.cn,2010-2-26
北京市,海淀区,海淀区,海兰信,北京海兰信数据科技股份有限公司,计算机服务,49447,10595,21.40%,海兰信(300065),,北京市海淀区中关村东路1号院清华科技园科技大厦C座1902室,北京市海淀区清华科技园科技大厦C座1902室,www.highlander.com.cn,2010-3-26
北京市,海淀区,海淀区,碧水源,北京碧水源科技股份有限公司,水务,540589,93449,17.30%,碧水源(300070),,北京市海淀区生命科学园路23-2号碧水源大厦,北京市海淀区生命科学园路23-2号碧水源大厦,www.originwater.com,2010-4-21
