省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
江苏省,苏州市,吴中区,晶瑞股份,苏州晶瑞化学股份有限公司,特种化工品,38499,4142,10.80%,晶瑞股份(300655),,江苏省苏州吴中经济开发区澄湖东路3号,江苏省苏州吴中经济开发区澄湖东路3号,www.jingrui-chem.com.cn,2017-5-23
江苏省,苏州市,吴中区,聚灿光电,聚灿光电科技股份有限公司,电子电气组件与设备,47508,10654,22.40%,聚灿光电(300708),,江苏省苏州工业园区娄葑镇新庆路8号,江苏省苏州工业园区娄葑镇新庆路8号,www.focuslightings.com,2017-10-16
江苏省,苏州市,吴中区,江苏吴中,江苏吴中实业股份有限公司,医药与生物科技,238166,12294,5.20%,江苏吴中(600200),,江苏省苏州市吴中区东方大道988号,江苏省苏州市吴中区东方大道988号,www.600200.com,1999-4-1
江苏省,苏州市,吴中区,江南嘉捷,江南嘉捷电梯股份有限公司,工业机械,158443,4873,3.10%,江南嘉捷(601313),,江苏省苏州市苏州工业园区葑亭大道718号,江苏省苏州工业园区唯新路28号,www.sjec.com.cn,2012-1-16
江苏省,苏州市,吴中区,东吴证券,东吴证券股份有限公司,投资服务,320172,112309,35.10%,东吴证券(601555),,江苏省苏州市工业园区星阳街5号,江苏省苏州市工业园区星阳街5号,www.dwzq.com.cn,2011-12-12
江苏省,苏州市,吴中区,晶方科技,苏州晶方半导体科技股份有限公司,电子电气组件与设备,45360,7681,16.90%,晶方科技(603005),,江苏省苏州工业园区汀兰巷29号,江苏省苏州工业园区汀兰巷29号,www.wlcsp.com,2014-2-10
江苏省,苏州市,吴中区,中衡设计,中衡设计集团股份有限公司,建筑施工,84102,12673,15.10%,中衡设计(603017),,江苏省苏州工业园区八达街111号,江苏省苏州工业园区八达街111号,www.artsgroup.cn,2014-12-31
江苏省,苏州市,吴中区,亚翔集成,亚翔系统集成科技(苏州)股份有限公司,建筑施工,124390,11563,9.30%,亚翔集成(603929),,江苏省苏州工业园区方达街33号,江苏省苏州工业园区方达街33号,www.lkeng.com.cn,2016-12-30
江苏省,苏州市,吴中区,麦迪科技,苏州麦迪斯顿医疗科技股份有限公司,软件与计算机服务,16660,3173,19.00%,麦迪科技(603990),,江苏省苏州工业园区归家巷222号,江苏省苏州工业园区金鸡湖大道1355号国际科技园内7A单元,www.medicalsystem.com.cn,2016-12-8
江苏省,苏州市,吴中区,新海宜,新海宜科技集团股份有限公司,通讯设备,122639,9085,7.40%,新海宜(002089),,江苏省苏州工业园区泾茂路168号,江苏省苏州工业园区泾茂路168号新海宜科技园,www.nsu.com.cn,2006-11-30
江苏省,苏州市,吴江区,东方市场,江苏吴江中国东方丝绸市场股份有限公司,电力（IV）,82451,19832,24.10%,东方市场(000301),,江苏省吴江市盛泽镇市场路丝绸股份大厦,江苏省吴江市盛泽镇市场路丝绸股份大厦,www.cesm.com.cn,2000-5-29
江苏省,苏州市,吴江区,南极电商,南极电商股份有限公司,商业辅助服务,40160,28083,69.90%,南极电商(002127),,江苏省吴江市盛泽镇五龙路22号,江苏省苏州市吴江区盛泽镇立新路738号,www.xmtex.com,2007-4-18
江苏省,苏州市,吴江区,康力电梯,康力电梯股份有限公司,商用运载工具与车辆,244211,33558,13.70%,康力电梯(002367),,江苏省汾湖高新技术产业开发区康力大道888号,江苏省汾湖高新技术产业开发区康力大道888号,www.canny-elevator.com,2010-3-12
江苏省,苏州市,吴江区,通鼎互联,通鼎互联信息股份有限公司,通讯设备,315780,50037,15.80%,通鼎互联(002491),,江苏省吴江市震泽镇八都经济开发区小平大道8号,江苏省吴江市震泽镇八都经济开发区小平大道8号,www.tdgd.com.cn,2010-10-21
江苏省,苏州市,吴江区,科林环保,科林环保装备股份有限公司,电力（IV）,90240,5795,6.40%,科林环保(002499),,江苏省苏州市吴江区高新路425号,江苏省苏州市吴江区高新路425号科林环保科技园,www.kelin-china.com,2010-11-9
江苏省,苏州市,吴江区,德尔未来,德尔未来科技控股集团股份有限公司,建材与构件,112100,15872,14.20%,德尔未来(002631),,江苏省苏州吴江市七都镇人民东路,江苏省苏州市吴江盛泽西环路499号德尔广场3号楼,www.der.com.cn,2011-11-11
江苏省,苏州市,吴江区,华源控股,苏州华源控股股份有限公司,工业机械,87865,9286,10.60%,华源控股(002787),,江苏省苏州市吴江区桃源镇桃乌公路东侧,江苏省苏州市吴江区桃源镇桃乌公路东侧,www.huayuan-print.com,2015-12-31
江苏省,苏州市,吴江区,凯伦股份,江苏凯伦建材股份有限公司,建材与构件,27397,3339,12.20%,凯伦股份(300715),,江苏省苏州市吴江区七都镇亨通大道8号,江苏省苏州市吴江区七都镇亨通大道8号,www.canlon.com.cn,2017-10-26
江苏省,苏州市,吴江区,永鼎股份,江苏永鼎股份有限公司,电子电气组件与设备,169494,22720,13.40%,永鼎股份(600105),,江苏省苏州市吴江区黎里镇318国道74K处芦墟段北侧,江苏省苏州市吴江区芦墟镇318国道72K北侧,www.yongding.com.cn,1997-9-29
江苏省,苏州市,吴江区,亨通光电,江苏亨通光电股份有限公司,通讯设备,1902308,206996,10.90%,亨通光电(600487),,江苏省吴江市七都镇亨通大道88号,江苏省吴江市经济开发区亨通路100号,www.htgd.com.cn,2003-8-22
江苏省,苏州市,吴江区,吴江银行,江苏吴江农村商业银行股份有限公司,金融服务业,205362,73925,36.00%,吴江银行(603323),,江苏省苏州市吴江区中山南路1777号,江苏省苏州市吴江区中山南路1777号,www.wjrcb.com,2016-11-29
江苏省,苏州市,吴江区,法兰泰克,法兰泰克重工股份有限公司,工业机械,42218,4412,10.50%,法兰泰克(603966),,江苏省吴江汾湖经济开发区汾越路288号、388号,江苏省吴江汾湖经济开发区汾越路288号、388号,www.eurocrane.com.cn,2017-1-25
江苏省,徐州市,铜山区,云意电气,江苏云意电气股份有限公司,汽车零配件（IV）,46942,10235,21.80%,云意电气(300304),,江苏省徐州市铜山经济开发区黄山路26号,江苏省徐州市铜山经济开发区黄山路26号,www.yunyi-china.com,2012-3-21
江苏省,徐州市,铜山区,五洋科技,徐州五洋科技股份有限公司,工业机械,44988,7317,16.30%,五洋科技(300420),,江苏省徐州市铜山新区银山路东、珠江路北,江苏省徐州市铜山新区银山路东、珠江路北,www.wuyangkeji.com,2015-2-17
江苏省,徐州市,铜山区,维维股份,维维食品饮料股份有限公司,饮料,341574,15360,4.50%,维维股份(600300),,江苏省徐州市维维大道300号,江苏省徐州市维维大道300号,www.vvgroup.com,2000-6-30
江苏省,南通市,通州区,中南建设,江苏中南建设集团股份有限公司,建筑施工,1902017,83317,4.40%,中南建设(000961),,江苏省海门市常乐镇,江苏省海门市上海路899号中南大厦,www.zhongnanconstruction.cn,2000-3-1
江苏省,南通市,通州区,国轩高科,国轩高科股份有限公司,电子电气组件与设备,375475,65908,17.60%,国轩高科(002074),,江苏省南通市通州区十总镇东源大道1号,江苏省南通市通州区十总镇东源大道1号,www.hfgxgk.com,2006-10-18
江苏省,南通市,通州区,罗莱生活,罗莱生活科技股份有限公司,服装与服饰,318267,41030,12.90%,罗莱生活(002293),,江苏省南通市经济技术开发区星湖大道1699号,江苏省南通市经济技术开发区源兴路555号,www.luolai.com.cn,2009-9-10
江苏省,南通市,通州区,润邦股份,江苏润邦重工股份有限公司,工业机械,154407,10640,6.90%,润邦股份(002483),,江苏省南通经济技术开发区振兴西路9号,江苏省南通经济技术开发区振兴西路9号,www.jiangsurhi.com,2010-9-29
江苏省,南通市,通州区,江海股份,南通江海电容器股份有限公司,电子设备,115295,16982,14.70%,江海股份(002484),,江苏省南通市通州区平潮通扬南路79号,江苏省南通市通州区平潮通扬南路79号,www.jianghai.com,2010-9-29
江苏省,南通市,通州区,通达动力,江苏通达动力科技股份有限公司,工业机械,80103,-1266,-1.60%,通达动力(002576),,江苏省南通市通州区四安镇庵东村,江苏省南通市通州区四安镇兴石路58号,www.tdchina.com,2011-4-28
江苏省,南通市,通州区,金轮股份,金轮蓝海股份有限公司,钢铁,151593,13039,8.60%,金轮股份(002722),,江苏省海门经济技术开发区广州路999号,江苏省南通经济技术开发区滨水路6号,www.geron-china.com,2014-1-28
江苏省,南通市,通州区,江山股份,南通江山农药化工股份有限公司,特种化工品,239965,12356,5.10%,江山股份(600389),,江苏省南通市经济技术开发区江山路998号,江苏省南通市经济技术开发区江山路998号,www.jsac.com.cn,2001-1-10
江苏省,南通市,通州区,中天科技,江苏中天科技股份有限公司,通讯设备,1936533,160581,8.30%,中天科技(600522),,江苏省如东县河口镇中天村,江苏省南通市经济技术开发区中天科技证券部,www.chinaztt.com,2002-10-24
江苏省,南通市,通州区,综艺股份,江苏综艺股份有限公司,综合工业,55807,20684,37.10%,综艺股份(600770),,江苏省南通市通州区兴东镇黄金村,江苏省南通市通州区兴东镇综艺数码城,www.600770.com,1996-11-20
江苏省,南通市,通州区,四方冷链,南通四方冷链装备股份有限公司,商用运载工具与车辆,69264,13050,18.80%,四方冷链(603339),,江苏省南通市通州区兴仁镇金通公路3888号,江苏省南通市通州区兴仁镇金通公路3888号,www.ntsquare.com,2016-5-19
江苏省,南通市,通州区,醋化股份,南通醋酸化工股份有限公司,特种化工品,115801,11052,9.50%,醋化股份(603968),,江苏省南通经济技术开发区江山路968号,江苏省南通经济技术开发区江山路968号,www.ntacf.com,2015-5-18
江苏省,盐城市,亭湖区,智慧农业,江苏农华智慧农业科技股份有限公司,商用运载工具与车辆,135115,-8810,-6.50%,智慧农业(000816),,江苏省盐城经济技术开发区希望大道南路58号,江苏省盐城市经济技术开发区希望大道南路58号,www.jd.dongyin.com,1997-8-18
江苏省,盐城市,亭湖区,辉丰股份,江苏辉丰生物农业股份有限公司,特种化工品,893866,40706,4.60%,辉丰股份(002496),,江苏省大丰市海洋经济开发区南区纬二路（王港闸南首）,江苏省大丰市人民中路92号,www.hfagro.com,2010-11-9
江苏省,盐城市,亭湖区,悦达投资,江苏悦达投资股份有限公司,综合工业,112133,-28172,-25.10%,悦达投资(600805),,江苏省盐城市世纪大道东路2号,江苏省盐城市世纪大道东路2号,www.yueda.com,1994-1-3
江苏省,常州市,天宁区,亚玛顿,常州亚玛顿股份有限公司,建材与构件,127200,-578,-0.50%,亚玛顿(002623),,江苏省常州市青龙东路639号,江苏省常州市天宁区青龙东路639号,www.czamd.com,2011-10-13
江苏省,常州市,天宁区,武进不锈,江苏武进不锈股份有限公司,有色金属,102321,10067,9.80%,武进不锈(603878),,江苏省常州市天宁区郑陆镇武澄西路1号,江苏省常州市天宁区郑陆镇武澄西路1号,www.wjss.com.cn,2016-12-19
江苏省,泰州市,泰兴市,济川药业,湖北济川药业股份有限公司,制药,421362,98588,23.40%,济川药业(600566),,湖北省荆州市沙市区园林路时尚豪庭602室,江苏省泰兴市大庆西路宝塔湾,www.jumpcan.com,2001-8-22
江苏省,苏州市,太仓市,天顺风能,天顺风能(苏州)股份有限公司,工业机械,227425,36427,16.00%,天顺风能(002531),,江苏省苏州市太仓经济开发区宁波东路28号,江苏省苏州市太仓港经济技术开发区洋江路28号,www.titanwind.com.cn,2010-12-31
江苏省,苏州市,太仓市,雅本化学,雅本化学股份有限公司,特种化工品,86245,6114,7.10%,雅本化学(300261),,江苏省太仓市太仓港港口开发区石化区东方东路18号,江苏省太仓市太仓港港口开发区石化区东方东路18号,www.abachem.com,2011-9-6
江苏省,苏州市,太仓市,德威新材,江苏德威新材料股份有限公司,特种化工品,142063,4105,2.90%,德威新材(300325),,江苏省太仓市沙溪镇沙南东路99号,江苏省太仓市沙溪镇沙南东路99号,www.chinadewei.com,2012-6-1
江苏省,苏州市,太仓市,怡球资源,怡球金属资源再生(中国)股份有限公司,铝业,393357,28052,7.10%,怡球资源(601388),,江苏省太仓市浮桥镇沪浮璜公路88号,江苏省太仓市浮桥镇沪浮璜公路88号,www.yechiu.com.cn,2012-4-23
江苏省,宿迁市,宿豫区,秀强股份,江苏秀强玻璃工艺股份有限公司,建材与构件,105408,15446,14.70%,秀强股份(300160),,江苏省宿迁市宿豫区江山大道28号,江苏省宿迁市宿豫区江山大道28号,www.jsxq.com,2011-1-13
江苏省,宿迁市,泗阳县,洋河股份,江苏洋河酒厂股份有限公司,酿酒业,1687833,742452,44.00%,洋河股份(002304),,江苏省宿迁市洋河镇中大街118号,江苏省宿迁市洋河镇中大街118号,www.chinayanghe.com,2009-11-6
江苏省,南通市,如皋市,九鼎新材,江苏九鼎新材料股份有限公司,建材与构件,69248,180,0.30%,九鼎新材(002201),,江苏省如皋市中山东路1号,江苏省如皋市中山东路1号,www.cjdg.com,2007-12-26
江苏省,南通市,如皋市,南通锻压,南通锻压设备股份有限公司,工业机械,24750,444,1.80%,南通锻压(300280),,江苏省南通市如皋经济开发区锻压产业园区内,江苏省南通市如皋经济开发区锻压产业园区内,www.ntdy.com.cn,2011-12-29
江苏省,南通市,如皋市,力星股份,江苏力星通用钢球股份有限公司,工业机械,47267,6023,12.70%,力星股份(300421),,江苏省如皋市如城镇兴源大道68号,江苏省如皋市如城镇兴源大道68号,www.jgbr.com.cn,2015-2-17
江苏省,南通市,如皋市,梦百合,梦百合家居科技股份有限公司,家具,165902,17357,10.50%,梦百合(603313),,江苏省如皋市丁堰镇皋南路999号,江苏省如皋市丁堰镇皋南路999号,www.hkfoam.com,2016-10-13
江苏省,南通市,如东县,如通股份,江苏如通石油机械股份有限公司,采油设备、服务和输送,14846,2561,17.30%,如通股份(603036),,江苏省南通市如东经济开发区新区淮河路33号,江苏省南通市如东经济开发区新区淮河路33号,www.rutong.com,2016-12-9
江苏省,南通市,如东县,亚振家居,亚振家居股份有限公司,家具,37580,4389,11.70%,亚振家居(603389),,江苏省如东县曹埠镇亚振桥,江苏省如东县曹埠镇亚振桥,www.az.com.cn,2016-12-15
江苏省,南京市,秦淮区,弘业股份,江苏弘业股份有限公司,服装与服饰,285680,1417,0.50%,弘业股份(600128),,江苏省南京市中华路50号弘业大厦,江苏省南京市中华路50号弘业大厦,www.artall.com.cn,1997-9-1
江苏省,南京市,秦淮区,南京新百,南京新街口百货商店股份有限公司,百货零售,1240084,68409,5.50%,南京新百(600682),,江苏省南京市白下区中山南路1号,江苏省南京市中山南路1号,www.njxb.com,1993-10-18
江苏省,南京市,秦淮区,江苏银行,江苏银行股份有限公司,金融服务业,2557820,1060761,41.50%,江苏银行(600919),,江苏省南京市中华路26号,江苏省南京市中华路26号,www.jsbchina.cn,2016-8-2
江苏省,南京市,秦淮区,汇鸿集团,江苏汇鸿国际集团股份有限公司,服装服饰零售,2274588,51863,2.30%,汇鸿集团(600981),,江苏省南京市白下路91号,江苏省南京市户部街15号兴业大厦,www.jstex.com,2004-6-30
江苏省,南京市,秦淮区,维格娜丝,维格娜丝时装股份有限公司,服装与服饰,154513,9325,6.00%,维格娜丝(603518),,江苏省南京市秦淮区中山南路1号60层,江苏省南京市秦淮区中山南路1号60层,www.v-grass.com,2014-12-3
江苏省,南通市,启东市,奥特佳,奥特佳新能源科技股份有限公司,汽车零配件（IV）,380265,28762,7.60%,奥特佳(002239),,江苏省南通高新技术产业开发区文昌路666号,江苏省南通高新技术产业开发区文昌路666号,www.kfield.com.cn,2008-5-22
江苏省,南通市,启东市,江苏神通,江苏神通阀门股份有限公司,工业机械,51949,3670,7.10%,江苏神通(002438),,江苏省启东市南阳镇,江苏省启东市南阳镇协兴北街88号,www.stfm.cn,2010-6-23
江苏省,南通市,启东市,捷捷微电,江苏捷捷微电子股份有限公司,电子电气组件与设备,31624,12913,40.80%,捷捷微电(300623),,江苏省启东市科技创业园兴龙路8号,江苏省启东市科技创业园兴龙路8号,www.jjwdz.com,2017-3-14
江苏省,南通市,启东市,林洋能源,江苏林洋能源股份有限公司,工业机械,252428,59032,23.40%,林洋能源(601222),,江苏省启东经济开发区林洋路666号,江苏省启东经济开发区林洋路666号,www.linyang.com,2011-8-8
江苏省,常州市,戚墅堰区,常宝股份,江苏常宝钢管股份有限公司,钢铁,247130,12051,4.90%,常宝股份(002478),,江苏省常州市延陵东路558号,江苏省常州市延陵东路558号,www.cbsteeltube.com,2010-9-21
江苏省,常州市,戚墅堰区,丽岛新材,江苏丽岛新材料股份有限公司,铝业,89278,9086,10.20%,丽岛新材(603937),,江苏省常州市龙城大道1959号,江苏省常州市龙城大道1959号,www.jsldxcl.com,2017-11-2
江苏省,南京市,栖霞区,华东科技,南京华东电子信息科技股份有限公司,电子电气组件与设备,441660,-41318,-9.40%,华东科技(000727),,江苏省南京市栖霞区天佑路7号,江苏省南京市栖霞区天佑路7号,www.huadongtech.com,1997-5-20
江苏省,南京市,栖霞区,海辰药业,南京海辰药业股份有限公司,制药,30176,5313,17.60%,海辰药业(300584),,江苏省南京市经济技术开发区恒发路1号,江苏省南京市经济技术开发区恒发路1号,www.hicin.cn,2017-1-12
江苏省,南京市,栖霞区,南京高科,南京高科股份有限公司,不动产投资开发,189214,64010,33.80%,南京高科(600064),,江苏省南京市南京经济技术开发区恒通大道2号,江苏省南京市栖霞区学津路8号高科中心A座,www.600064.com,1997-5-6
江苏省,南京市,栖霞区,宁沪高速,江苏宁沪高速公路股份有限公司,运输服务,699032,386648,55.30%,宁沪高速(600377),,江苏省南京市仙林大道6号,江苏省南京市仙林大道6号,www.jsexpressway.com,2001-1-16
江苏省,南京市,栖霞区,南京熊猫,南京熊猫电子股份有限公司,通讯设备,286312,9522,3.30%,南京熊猫(600775),,江苏省南京市高新技术产业开发区05幢北侧1-2层,江苏省南京市经天路7号,www.panda.cn,1996-11-18
江苏省,南京市,栖霞区,凤凰传媒,江苏凤凰出版传媒股份有限公司,出版业,736493,82823,11.20%,凤凰传媒(601928),,江苏省南京市仙新路98号,江苏省南京市仙新路98号,www.phoenixmedia.cn,2011-11-30
江苏省,南京市,栖霞区,美思德,江苏美思德化学股份有限公司,化工品（II）,23715,4814,20.30%,美思德(603041),,江苏省南京经济技术开发区兴建路18号,江苏省南京经济技术开发区兴建路18号,www.maysta.com,2017-3-30
江苏省,南京市,栖霞区,康尼机电,南京康尼机电股份有限公司,电子设备,159541,19995,12.50%,康尼机电(603111),,江苏省南京市经济技术开发区恒达路19号,江苏省南京市经济技术开发区恒达路19号,www.kn-nanjing.com,2014-8-1
江苏省,南京市,栖霞区,龙蟠科技,江苏龙蟠科技股份有限公司,特种化工品,91973,8484,9.20%,龙蟠科技(603906),,江苏省南京经济技术开发区恒通大道6号,江苏省南京经济技术开发区恒通大道6号,www.lopal.com.cn,2017-4-10
江苏省,南京市,浦口区,焦点科技,焦点科技股份有限公司,计算机服务,95575,6357,6.70%,焦点科技(002315),,江苏省南京市高新开发区星火路软件大厦A座12F,江苏省南京高新开发区星火路软件大厦A座12F,www.focuschina.com,2009-12-9
江苏省,南京市,浦口区,久吾高科,江苏久吾高科技股份有限公司,工业品与服务,18523,2658,14.30%,久吾高科(300631),,江苏省南京市浦口区园思路9号,江苏省南京市浦口区园思路9号,www.jiuwu.com,2017-3-23
江苏省,南京市,浦口区,药石科技,南京药石科技股份有限公司,特种化工品,19576,5953,30.40%,药石科技(300725),,江苏省南京高新技术产业开发区学府路10号,江苏省南京高新技术产业开发区学府路10号,www.pharmablock.com,2017-11-10
江苏省,南京市,浦口区,国电南自,国电南京自动化股份有限公司,电子电气组件与设备,366285,-2464,-0.70%,国电南自(600268),,江苏省南京市江宁开发区水阁路39号,江苏省南京市浦口开发区星火路8号H楼三层,www.sac-china.com,1999-11-18
江苏省,南京市,浦口区,健友股份,南京健友生化制药股份有限公司,制药,78393,26305,33.60%,健友股份(603707),,江苏省南京市高新开发区MA010-1号地,江苏省南京市高新开发区MA010-1号地,www.nkf-pharma.com,2017-7-19
江苏省,南京市,六合区,金浦钛业,金浦钛业股份有限公司,特种化工品,130506,15415,11.80%,金浦钛业(000545),,吉林省吉林市吉林经济技术开发区吉孤公路480号,江苏省南京市六合区南京化工园大玮东路229号,www.nthcl.com,1993-12-15
江苏省,南京市,六合区,中旗股份,江苏中旗科技股份有限公司,通用化工品,90717,9831,10.80%,中旗股份(300575),,江苏省南京市南京化学工业园区长丰河路309号,江苏省南京市南京化学工业园区长丰河路309号,www.flagchem.com,2016-12-20
江苏省,南京市,六合区,南钢股份,南京钢铁股份有限公司,钢铁,2707174,228523,8.40%,南钢股份(600282),,江苏省南京市六合区卸甲甸,江苏省南京市六合区卸甲甸,www.600282.net,2000-9-19
江苏省,南京市,六合区,南京化纤,南京化纤股份有限公司,通用化工品,126776,8341,6.60%,南京化纤(600889),,江苏省南京市六合区雄州街道郁庄路2号,江苏省南京市六合区瓜埠镇新材料产业园,www.ncfc.cn,1996-3-8
江苏省,南京市,六合区,基蛋生物,基蛋生物科技股份有限公司,医疗用品,33022,15226,46.10%,基蛋生物(603387),,江苏省南京市六合区沿江工业开发区博富路9号,江苏省南京市六合区沿江工业开发区博富路9号,www.bio-gp.com.cn,2017-7-17
江苏省,无锡市,梁溪区,展鹏科技,展鹏科技股份有限公司,电子与电气设备,20544,5713,27.80%,展鹏科技(603488),,江苏省无锡市梁溪区飞宏路8号,江苏省无锡市梁溪区飞宏路8号,www.wxflying.com,2017-5-16
江苏省,淮安市,涟水县,今世缘,江苏今世缘酒业股份有限公司,蒸馏酒与葡萄酒,239292,103649,43.30%,今世缘(603369),,江苏省涟水县高沟镇今世缘大道1号,江苏省涟水县高沟镇今世缘大道1号,www.jinshiyuan.com.cn,2014-7-3
江苏省,连云港市,连云区,远大控股,远大产业控股股份有限公司,综合供应商,7836331,11617,0.10%,远大控股(000626),,江苏省连云港市经济技术开发区高新八路4号,江苏省连云港市经济技术开发区高新八路4号,www.grand-holding.cn,1996-11-28
江苏省,连云港市,连云区,恒瑞医药,江苏恒瑞医药股份有限公司,制药,1006612,279431,27.80%,恒瑞医药(600276),,江苏省连云港市经济技术开发区昆仑山路7号,江苏省连云港市经济技术开发区昆仑山路7号,www.hrs.com.cn,2000-10-18
江苏省,连云港市,连云区,连云港,江苏连云港港口股份有限公司,运输服务,93714,-2770,-3.00%,连云港(601008),,江苏省连云港市连云区庙岭港区港口四路8号,江苏省连云港市连云区中华路18号鑫港花园5号楼鑫港大厦22-23层,www.jlpcl.com,2007-4-26
江苏省,常州市,溧阳市,安靠智电,江苏安靠智能输电工程科技股份有限公司,电子电气组件与设备,19978,5631,28.20%,安靠智电(300617),,江苏省溧阳市经济开发区天目湖工业园,江苏省溧阳市经济开发区天目湖工业园,www.ankura.com.cn,2017-2-28
江苏省,常州市,溧阳市,天目湖,江苏天目湖旅游股份有限公司,旅游业,35095,11751,33.50%,天目湖(603136),,江苏省溧阳市天目湖旅游度假区环湖西路1号,江苏省溧阳市天目湖旅游度假区环湖西路1号,www.tmhtour.com,2017-9-27
江苏省,南京市,溧水区,云海金属,南京云海特种金属股份有限公司,有色金属,359771,14211,3.90%,云海金属(002182),,江苏省南京市溧水经济开发区秀山东路9号,江苏省南京市溧水经济开发区秀山东路9号,www.rsm.com.cn,2007-11-13
江苏省,苏州市,昆山市,沪电股份,沪士电子股份有限公司,电子电气组件与设备,337555,23807,7.10%,沪电股份(002463),,江苏省昆山市玉山镇东龙路1号,江苏省昆山市黑龙江北路55号,www.wuscn.com,2010-8-18
江苏省,苏州市,昆山市,众应互联,众应互联科技股份有限公司,互联网,28758,9580,33.30%,众应互联(002464),,江苏省昆山开发区春旭路258号东安大厦1701室,江苏省昆山开发区春旭路258号东安大厦1701室,www.wholeasy.com,2010-8-31
江苏省,苏州市,昆山市,新宁物流,江苏新宁现代物流股份有限公司,商业辅助服务,66871,7895,11.80%,新宁物流(300013),,江苏省昆山市张浦镇阳光西路760号,江苏省昆山市张浦镇阳光西路760号,www.xinning.com.cn,2009-10-30
江苏省,苏州市,昆山市,天瑞仪器,江苏天瑞仪器股份有限公司,电子设备,44453,8265,18.60%,天瑞仪器(300165),,江苏省昆山市玉山镇中华园西路1888号天瑞大厦,江苏省昆山市玉山镇中华园西路1888号天瑞大厦,www.skyray-instrument.com,2011-1-25
江苏省,苏州市,昆山市,飞力达,江苏飞力达国际物流股份有限公司,商业辅助服务,219201,8516,3.90%,飞力达(300240),,江苏省昆山开发区,江苏省昆山开发区玫瑰路999号,www.feiliks.com,2011-7-6
江苏省,苏州市,昆山市,新莱应材,昆山新莱洁净应用材料股份有限公司,工业机械,46585,1643,3.50%,新莱应材(300260),,江苏省昆山市陆家镇陆丰西路22号,江苏省昆山市陆家镇陆丰西路22号,www.kinglai.com.cn,2011-9-6
江苏省,苏州市,昆山市,优德精密,优德精密工业(昆山)股份有限公司,工业机械,35003,6890,19.70%,优德精密(300549),,江苏省昆山高科技工业园北门路3168号,江苏省昆山高科技工业园北门路3168号,www.jouder.com,2016-9-30
江苏省,苏州市,昆山市,科森科技,昆山科森科技股份有限公司,工业金属,146339,13044,8.90%,科森科技(603626),,江苏省昆山开发区昆嘉路389号,江苏省昆山开发区昆嘉路389号,www.kersentech.com,2017-2-9
江苏省,苏州市,昆山市,春秋电子,苏州春秋电子科技股份有限公司,电子设备,125804,15140,12.00%,春秋电子(603890),,江苏省昆山市张浦镇江丰路278号2号房,江苏省昆山市张浦镇江丰路278号2号房,www.szchunqiu.com,2017-12-12
江苏省,苏州市,昆山市,哈森股份,哈森商贸(中国)股份有限公司,鞋类,107417,1336,1.20%,哈森股份(603958),,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号5幢6层,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号5幢6层,www.harsongroup.com,2016-6-29
江苏省,泰州市,靖江市,亚星锚链,江苏亚星锚链股份有限公司,商用运载工具与车辆,77286,3891,5.00%,亚星锚链(601890),,江苏省靖江市东兴镇何德村,江苏省靖江市东兴镇何德村江苏亚星锚链股份有限公司办公楼,www.anchor-chain.com,2010-12-28
江苏省,泰州市,靖江市,万林股份,江苏万林现代物流股份有限公司,运输服务,42109,11253,26.70%,万林股份(603117),,江苏省靖江市经济开发区新港园区六助港路5号,江苏省靖江市人民中路68号国贸中心8楼A、B座,www.china-wanlin.com,2015-6-29
江苏省,泰州市,靖江市,华达科技,华达汽车科技股份有限公司,汽车与零配件（II）,223128,20592,9.20%,华达科技(603358),,江苏省靖江市江平路51号,江苏省靖江市江平路51号,www.hdqckj.com,2017-1-25
江苏省,靖江市,靖江市,东华测试,江苏东华测试技术股份有限公司,工业机械,8288,150,1.80%,东华测试(300354),,江苏省靖江市靖江市斜桥镇新港大道208号（沿江公路罗家港桥东北侧200米）,江苏省靖江市靖江市斜桥镇新港大道208号（沿江公路罗家港桥东北侧200米）,www.dhtest.com,2012-9-20
江苏省,常州市,经开区,神力股份,常州神力电机股份有限公司,电子电气组件与设备,51672,2756,5.30%,神力股份(603819),,江苏省常州市经开区东城路88号,江苏省常州市经开区东城路88号,www.czshenli.com,2016-11-25
江苏省,镇江市,京口区,大港股份,江苏大港股份有限公司,不动产投资开发,94848,2871,3.00%,大港股份(002077),,江苏省镇江新区大港通港路1号,江苏省镇江新区大港通港路1号,www.dggf.cn,2006-11-16
江苏省,镇江市,京口区,东方电热,镇江东方电热科技股份有限公司,电子电气组件与设备,120544,8357,6.90%,东方电热(300217),,江苏省镇江市镇江新区大港五峰山路18号,江苏省镇江市镇江新区大港五峰山路18号,www.dongfang-heater.com,2011-5-18
江苏省,镇江市,京口区,正丹股份,江苏正丹化学工业股份有限公司,通用化工品,89531,10322,11.50%,正丹股份(300641),,江苏省镇江新区国际化学工业园松林山路南,江苏省镇江新区国际化学工业园松林山路南,www.zhengdanchem.com,2017-4-18
江苏省,常州市,金坛市,天龙光电,江苏华盛天龙光电设备股份有限公司,工业机械,12804,-1735,-13.50%,天龙光电(300029),,江苏省金坛经济开发区华城路318号,江苏省金坛经济开发区华城路318号,www.hstl.cn,2009-12-25
